sex,provinces,rates,year,total,quarter
Both sexes,37 Salamanca,Unemployment rate,2016,15.26,3
Both sexes,37 Salamanca,Unemployment rate,2016,17.33,2
Both sexes,37 Salamanca,Unemployment rate,2016,17.1,1
Both sexes,37 Salamanca,Employment rate,2016,43.04,4
Both sexes,37 Salamanca,Employment rate,2016,45,3
Both sexes,37 Salamanca,Employment rate,2016,43.63,2
Both sexes,37 Salamanca,Employment rate,2016,43.2,1
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2016,62.1,4
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2016,61.87,3
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2016,61.72,2
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2016,61.58,1
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2016,24.54,4
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2016,25.1,3
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2016,27.34,2
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2016,26.29,1
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2016,46.86,4
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2016,46.34,3
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2016,44.85,2
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2016,45.4,1
Both sexes,40 Segovia,Activity rate,2016,61.12,4
Both sexes,40 Segovia,Activity rate,2016,60.78,3
Both sexes,40 Segovia,Activity rate,2016,60.81,2
Both sexes,40 Segovia,Activity rate,2016,59.39,1
Both sexes,40 Segovia,Unemployment rate,2016,12.63,4
Both sexes,40 Segovia,Unemployment rate,2016,11.28,3
Both sexes,40 Segovia,Unemployment rate,2016,15.45,2
Both sexes,40 Segovia,Unemployment rate,2016,17.28,1
Both sexes,40 Segovia,Employment rate,2016,53.4,4
Both sexes,40 Segovia,Employment rate,2016,53.93,3
Both sexes,40 Segovia,Employment rate,2016,51.42,2
Both sexes,40 Segovia,Employment rate,2016,49.12,1
Both sexes,41 Sevilla,Activity rate,2016,58.78,4
Both sexes,41 Sevilla,Activity rate,2016,57.92,3
Both sexes,41 Sevilla,Activity rate,2016,58.95,2
Both sexes,41 Sevilla,Activity rate,2016,59.06,1
Both sexes,41 Sevilla,Unemployment rate,2016,27.03,4
Both sexes,41 Sevilla,Unemployment rate,2016,28.02,3
Both sexes,41 Sevilla,Unemployment rate,2016,27.01,2
Both sexes,41 Sevilla,Unemployment rate,2016,28.49,1
Both sexes,41 Sevilla,Employment rate,2016,42.89,4
Both sexes,41 Sevilla,Employment rate,2016,41.69,3
Both sexes,41 Sevilla,Employment rate,2016,43.02,2
Both sexes,41 Sevilla,Employment rate,2016,42.23,1
Both sexes,42 Soria,Activity rate,2016,57.67,4
Both sexes,42 Soria,Activity rate,2016,56,3
Both sexes,42 Soria,Activity rate,2016,54.63,2
Both sexes,42 Soria,Activity rate,2016,53.47,1
Both sexes,42 Soria,Unemployment rate,2016,12.25,4
Both sexes,42 Soria,Unemployment rate,2016,10.96,3
Both sexes,42 Soria,Unemployment rate,2016,14.18,2
Both sexes,42 Soria,Unemployment rate,2016,15.44,1
Both sexes,42 Soria,Employment rate,2016,50.61,4
Both sexes,42 Soria,Employment rate,2016,49.87,3
Both sexes,42 Soria,Employment rate,2016,46.88,2
Both sexes,42 Soria,Employment rate,2016,45.21,1
Both sexes,43 Tarragona,Activity rate,2016,58.07,4
Both sexes,43 Tarragona,Activity rate,2016,60.62,3
Both sexes,43 Tarragona,Activity rate,2016,60.46,2
Both sexes,43 Tarragona,Activity rate,2016,60.93,1
Both sexes,43 Tarragona,Unemployment rate,2016,17.41,4
Both sexes,43 Tarragona,Unemployment rate,2016,18.13,3
Both sexes,43 Tarragona,Unemployment rate,2016,19.43,2
Both sexes,43 Tarragona,Unemployment rate,2016,21.27,1
Both sexes,43 Tarragona,Employment rate,2016,47.96,4
Both sexes,43 Tarragona,Employment rate,2016,49.63,3
Both sexes,43 Tarragona,Employment rate,2016,48.72,2
Both sexes,43 Tarragona,Employment rate,2016,47.97,1
Both sexes,44 Teruel,Activity rate,2016,56.19,4
Both sexes,44 Teruel,Activity rate,2016,57.49,3
Both sexes,44 Teruel,Activity rate,2016,55.88,2
Both sexes,44 Teruel,Activity rate,2016,57.24,1
Both sexes,44 Teruel,Unemployment rate,2016,12.27,4
Both sexes,44 Teruel,Unemployment rate,2016,12.75,3
Both sexes,44 Teruel,Unemployment rate,2016,14.24,2
Both sexes,44 Teruel,Unemployment rate,2016,14.52,1
Both sexes,44 Teruel,Employment rate,2016,49.29,4
Both sexes,44 Teruel,Employment rate,2016,50.15,3
Both sexes,44 Teruel,Employment rate,2016,47.92,2
Both sexes,44 Teruel,Employment rate,2016,48.93,1
Both sexes,45 Toledo,Activity rate,2016,60.94,4
Both sexes,45 Toledo,Activity rate,2016,60.15,3
Both sexes,45 Toledo,Activity rate,2016,59.96,2
Both sexes,45 Toledo,Activity rate,2016,60.26,1
Both sexes,45 Toledo,Unemployment rate,2016,23.44,4
Both sexes,45 Toledo,Unemployment rate,2016,24.31,3
Both sexes,45 Toledo,Unemployment rate,2016,26.08,2
Both sexes,45 Toledo,Unemployment rate,2016,27.77,1
Both sexes,45 Toledo,Employment rate,2016,46.66,4
Both sexes,45 Toledo,Employment rate,2016,45.53,3
Both sexes,45 Toledo,Employment rate,2016,44.32,2
Both sexes,45 Toledo,Employment rate,2016,43.53,1
Both sexes,46 Valencia/València,Activity rate,2016,60.65,4
Both sexes,46 Valencia/València,Activity rate,2016,59.62,3
Both sexes,46 Valencia/València,Activity rate,2016,59.65,2
Both sexes,46 Valencia/València,Activity rate,2016,60.35,1
Both sexes,46 Valencia/València,Unemployment rate,2016,20.24,4
Both sexes,46 Valencia/València,Unemployment rate,2016,21.43,3
Both sexes,46 Valencia/València,Unemployment rate,2016,20.55,2
Both sexes,46 Valencia/València,Unemployment rate,2016,20.67,1
Both sexes,46 Valencia/València,Employment rate,2016,48.37,4
Both sexes,46 Valencia/València,Employment rate,2016,46.84,3
Both sexes,46 Valencia/València,Employment rate,2016,47.39,2
Both sexes,46 Valencia/València,Employment rate,2016,47.87,1
Both sexes,47 Valladolid,Activity rate,2016,57,4
Both sexes,47 Valladolid,Activity rate,2016,56.26,3
Both sexes,47 Valladolid,Activity rate,2016,57.24,2
Both sexes,47 Valladolid,Activity rate,2016,57.76,1
Both sexes,47 Valladolid,Unemployment rate,2016,13.96,4
Both sexes,47 Valladolid,Unemployment rate,2016,12.5,3
Both sexes,47 Valladolid,Unemployment rate,2016,13.84,2
Both sexes,47 Valladolid,Unemployment rate,2016,16.1,1
Both sexes,47 Valladolid,Employment rate,2016,49.04,4
Both sexes,47 Valladolid,Employment rate,2016,49.23,3
Both sexes,47 Valladolid,Employment rate,2016,49.32,2
Both sexes,47 Valladolid,Employment rate,2016,48.46,1
Both sexes,49 Zamora,Activity rate,2016,53.01,4
Both sexes,49 Zamora,Activity rate,2016,51.95,3
Both sexes,49 Zamora,Activity rate,2016,50.62,2
Both sexes,49 Zamora,Activity rate,2016,50.55,1
Both sexes,49 Zamora,Unemployment rate,2016,16.67,4
Both sexes,49 Zamora,Unemployment rate,2016,18.1,3
Both sexes,49 Zamora,Unemployment rate,2016,19.69,2
Both sexes,49 Zamora,Unemployment rate,2016,21.09,1
Both sexes,49 Zamora,Employment rate,2016,44.17,4
Both sexes,49 Zamora,Employment rate,2016,42.55,3
Both sexes,49 Zamora,Employment rate,2016,40.65,2
Both sexes,49 Zamora,Employment rate,2016,39.89,1
Both sexes,50 Zaragoza,Activity rate,2016,59.87,4
Both sexes,50 Zaragoza,Activity rate,2016,59.9,3
Both sexes,50 Zaragoza,Activity rate,2016,60.34,2
Both sexes,50 Zaragoza,Activity rate,2016,59.77,1
Both sexes,50 Zaragoza,Unemployment rate,2016,13.95,4
Both sexes,50 Zaragoza,Unemployment rate,2016,16.17,3
Both sexes,50 Zaragoza,Unemployment rate,2016,15.86,2
Both sexes,50 Zaragoza,Unemployment rate,2016,15.67,1
Both sexes,50 Zaragoza,Employment rate,2016,51.52,4
Both sexes,50 Zaragoza,Employment rate,2016,50.22,3
Both sexes,50 Zaragoza,Employment rate,2016,50.77,2
Both sexes,50 Zaragoza,Employment rate,2016,50.4,1
Both sexes,51 Ceuta,Activity rate,2016,55.29,4
Both sexes,51 Ceuta,Activity rate,2016,56.73,3
Both sexes,51 Ceuta,Activity rate,2016,58.91,2
Both sexes,51 Ceuta,Activity rate,2016,58.77,1
Both sexes,51 Ceuta,Unemployment rate,2016,22.39,4
Both sexes,51 Ceuta,Unemployment rate,2016,24.64,3
Both sexes,51 Ceuta,Unemployment rate,2016,26.28,2
Both sexes,51 Ceuta,Unemployment rate,2016,26.21,1
Both sexes,51 Ceuta,Employment rate,2016,42.91,4
Both sexes,51 Ceuta,Employment rate,2016,42.76,3
Both sexes,51 Ceuta,Employment rate,2016,43.43,2
Both sexes,51 Ceuta,Employment rate,2016,43.37,1
Both sexes,52 Melilla,Activity rate,2016,59.85,4
Both sexes,52 Melilla,Activity rate,2016,59.71,3
Both sexes,52 Melilla,Activity rate,2016,57.88,2
Both sexes,52 Melilla,Activity rate,2016,56.76,1
Both sexes,52 Melilla,Unemployment rate,2016,27.38,4
Both sexes,52 Melilla,Unemployment rate,2016,31.22,3
Both sexes,52 Melilla,Unemployment rate,2016,33.84,2
Both sexes,52 Melilla,Unemployment rate,2016,30.67,1
Both sexes,52 Melilla,Employment rate,2016,43.46,4
Both sexes,52 Melilla,Employment rate,2016,41.07,3
Both sexes,52 Melilla,Employment rate,2016,38.29,2
Both sexes,52 Melilla,Employment rate,2016,39.35,1
Males,National Total,Activity rate,2016,64.8,4
Males,National Total,Activity rate,2016,65.26,3
Males,National Total,Activity rate,2016,65.21,2
Males,National Total,Activity rate,2016,65.25,1
Males,National Total,Unemployment rate,2016,17.22,4
Males,National Total,Unemployment rate,2016,17.39,3
Males,National Total,Unemployment rate,2016,18.41,2
Males,National Total,Unemployment rate,2016,19.45,1
Males,National Total,Employment rate,2016,53.64,4
Males,National Total,Employment rate,2016,53.91,3
Males,National Total,Employment rate,2016,53.2,2
Males,National Total,Employment rate,2016,52.55,1
Males,02 Albacete,Activity rate,2016,60.83,4
Males,02 Albacete,Activity rate,2016,58.06,3
Males,02 Albacete,Activity rate,2016,61.55,2
Males,02 Albacete,Activity rate,2016,59.89,1
Males,02 Albacete,Unemployment rate,2016,20.24,4
Males,02 Albacete,Unemployment rate,2016,21.73,3
Males,02 Albacete,Unemployment rate,2016,21.66,2
Males,02 Albacete,Unemployment rate,2016,21.96,1
Males,02 Albacete,Employment rate,2016,48.52,4
Males,02 Albacete,Employment rate,2016,45.44,3
Males,02 Albacete,Employment rate,2016,48.21,2
Males,02 Albacete,Employment rate,2016,46.74,1
Males,03 Alicante/Alacant,Activity rate,2016,63.6,4
Males,03 Alicante/Alacant,Activity rate,2016,65.63,3
Males,03 Alicante/Alacant,Activity rate,2016,66.26,2
Males,03 Alicante/Alacant,Activity rate,2016,63.91,1
Males,03 Alicante/Alacant,Unemployment rate,2016,17.72,4
Males,03 Alicante/Alacant,Unemployment rate,2016,17.14,3
Males,03 Alicante/Alacant,Unemployment rate,2016,20.57,2
Males,03 Alicante/Alacant,Unemployment rate,2016,21.66,1
Males,03 Alicante/Alacant,Employment rate,2016,52.33,4
Males,03 Alicante/Alacant,Employment rate,2016,54.39,3
Males,03 Alicante/Alacant,Employment rate,2016,52.63,2
Males,03 Alicante/Alacant,Employment rate,2016,50.07,1
Males,04 Almería,Activity rate,2016,68.42,4
Males,04 Almería,Activity rate,2016,67.26,3
Males,04 Almería,Activity rate,2016,66.23,2
Males,04 Almería,Activity rate,2016,66.32,1
Males,04 Almería,Unemployment rate,2016,24.59,4
Males,04 Almería,Unemployment rate,2016,19.54,3
Males,04 Almería,Unemployment rate,2016,22.99,2
Males,04 Almería,Unemployment rate,2016,23.9,1
Males,04 Almería,Employment rate,2016,51.6,4
Males,04 Almería,Employment rate,2016,54.12,3
Males,04 Almería,Employment rate,2016,51,2
Males,04 Almería,Employment rate,2016,50.47,1
Males,01 Araba/Álava,Activity rate,2016,63.18,4
Males,01 Araba/Álava,Activity rate,2016,63.15,3
Males,01 Araba/Álava,Activity rate,2016,62.3,2
Males,01 Araba/Álava,Activity rate,2016,62.64,1
Males,01 Araba/Álava,Unemployment rate,2016,10.73,4
Males,01 Araba/Álava,Unemployment rate,2016,11.53,3
Males,01 Araba/Álava,Unemployment rate,2016,12.4,2
Males,01 Araba/Álava,Unemployment rate,2016,10.92,1
Males,01 Araba/Álava,Employment rate,2016,56.4,4
Males,01 Araba/Álava,Employment rate,2016,55.87,3
Males,01 Araba/Álava,Employment rate,2016,54.57,2
Males,01 Araba/Álava,Employment rate,2016,55.8,1
Males,33 Asturias,Activity rate,2016,55.65,4
Males,33 Asturias,Activity rate,2016,57.59,3
Males,33 Asturias,Activity rate,2016,56.88,2
Males,33 Asturias,Activity rate,2016,55.61,1
Males,33 Asturias,Unemployment rate,2016,14.96,4
Males,33 Asturias,Unemployment rate,2016,18.89,3
Males,33 Asturias,Unemployment rate,2016,21.32,2
Males,33 Asturias,Unemployment rate,2016,20.07,1
Males,33 Asturias,Employment rate,2016,47.32,4
Males,33 Asturias,Employment rate,2016,46.71,3
Males,33 Asturias,Employment rate,2016,44.75,2
Males,33 Asturias,Employment rate,2016,44.45,1
Males,05 Ávila,Activity rate,2016,60.27,4
Males,05 Ávila,Activity rate,2016,62.97,3
Males,05 Ávila,Activity rate,2016,62.13,2
Males,05 Ávila,Activity rate,2016,60.57,1
Males,05 Ávila,Unemployment rate,2016,14.24,4
Males,05 Ávila,Unemployment rate,2016,18.02,3
Males,05 Ávila,Unemployment rate,2016,20.75,2
Males,05 Ávila,Unemployment rate,2016,26.21,1
Males,05 Ávila,Employment rate,2016,51.68,4
Males,05 Ávila,Employment rate,2016,51.62,3
Males,05 Ávila,Employment rate,2016,49.24,2
Males,05 Ávila,Employment rate,2016,44.7,1
Males,06 Badajoz,Activity rate,2016,64.02,4
Males,06 Badajoz,Activity rate,2016,63.98,3
Males,06 Badajoz,Activity rate,2016,63.6,2
Males,06 Badajoz,Activity rate,2016,66.02,1
Males,06 Badajoz,Unemployment rate,2016,26.6,4
Males,06 Badajoz,Unemployment rate,2016,23.94,3
Males,06 Badajoz,Unemployment rate,2016,23.74,2
Males,06 Badajoz,Unemployment rate,2016,25.59,1
Males,06 Badajoz,Employment rate,2016,46.99,4
Males,06 Badajoz,Employment rate,2016,48.66,3
Males,06 Badajoz,Employment rate,2016,48.51,2
Males,06 Badajoz,Employment rate,2016,49.12,1
Males,07 Balears. Illes,Activity rate,2016,67.56,4
Males,07 Balears. Illes,Activity rate,2016,72.48,3
Males,07 Balears. Illes,Activity rate,2016,71.99,2
Males,07 Balears. Illes,Activity rate,2016,69.84,1
Males,07 Balears. Illes,Unemployment rate,2016,12.95,4
Males,07 Balears. Illes,Unemployment rate,2016,10.37,3
Males,07 Balears. Illes,Unemployment rate,2016,11.98,2
Males,07 Balears. Illes,Unemployment rate,2016,18.58,1
Males,07 Balears. Illes,Employment rate,2016,58.81,4
Males,07 Balears. Illes,Employment rate,2016,64.96,3
Males,07 Balears. Illes,Employment rate,2016,63.36,2
Males,07 Balears. Illes,Employment rate,2016,56.87,1
Males,08 Barcelona,Activity rate,2016,67.39,4
Males,08 Barcelona,Activity rate,2016,67.21,3
Males,08 Barcelona,Activity rate,2016,67.22,2
Males,08 Barcelona,Activity rate,2016,67.4,1
Males,08 Barcelona,Unemployment rate,2016,13.75,4
Males,08 Barcelona,Unemployment rate,2016,13.66,3
Males,08 Barcelona,Unemployment rate,2016,14.11,2
Males,08 Barcelona,Unemployment rate,2016,15.93,1
Males,08 Barcelona,Employment rate,2016,58.13,4
Males,08 Barcelona,Employment rate,2016,58.03,3
Males,08 Barcelona,Employment rate,2016,57.73,2
Males,08 Barcelona,Employment rate,2016,56.67,1
Males,48 Bizkaia,Activity rate,2016,62.86,4
Males,48 Bizkaia,Activity rate,2016,62.34,3
Males,48 Bizkaia,Activity rate,2016,61.49,2
Males,48 Bizkaia,Activity rate,2016,61.92,1
Males,48 Bizkaia,Unemployment rate,2016,13.89,4
Males,48 Bizkaia,Unemployment rate,2016,12.92,3
Males,48 Bizkaia,Unemployment rate,2016,14.43,2
Males,48 Bizkaia,Unemployment rate,2016,15.24,1
Males,48 Bizkaia,Employment rate,2016,54.12,4
Males,48 Bizkaia,Employment rate,2016,54.29,3
Males,48 Bizkaia,Employment rate,2016,52.62,2
Males,48 Bizkaia,Employment rate,2016,52.49,1
Males,09 Burgos,Activity rate,2016,64.83,4
Males,09 Burgos,Activity rate,2016,67.31,3
Males,09 Burgos,Activity rate,2016,68.04,2
Males,09 Burgos,Activity rate,2016,67.17,1
Males,09 Burgos,Unemployment rate,2016,7.2,4
Males,09 Burgos,Unemployment rate,2016,5.93,3
Males,09 Burgos,Unemployment rate,2016,10.92,2
Males,09 Burgos,Unemployment rate,2016,11.96,1
Males,09 Burgos,Employment rate,2016,60.17,4
Males,09 Burgos,Employment rate,2016,63.32,3
Males,09 Burgos,Employment rate,2016,60.61,2
Males,09 Burgos,Employment rate,2016,59.13,1
Males,10 Cáceres,Activity rate,2016,59.48,4
Males,10 Cáceres,Activity rate,2016,60.65,3
Males,10 Cáceres,Activity rate,2016,59.33,2
Males,10 Cáceres,Activity rate,2016,60.14,1
Males,10 Cáceres,Unemployment rate,2016,20.12,4
Males,10 Cáceres,Unemployment rate,2016,18.72,3
Males,10 Cáceres,Unemployment rate,2016,23.06,2
Males,10 Cáceres,Unemployment rate,2016,24.23,1
Males,10 Cáceres,Employment rate,2016,47.51,4
Males,10 Cáceres,Employment rate,2016,49.3,3
Males,10 Cáceres,Employment rate,2016,45.65,2
Males,10 Cáceres,Employment rate,2016,45.57,1
Males,11 Cádiz,Activity rate,2016,66.14,4
Males,11 Cádiz,Activity rate,2016,65.75,3
Males,11 Cádiz,Activity rate,2016,66.18,2
Males,11 Cádiz,Activity rate,2016,65.06,1
Males,11 Cádiz,Unemployment rate,2016,28.12,4
Males,11 Cádiz,Unemployment rate,2016,27.47,3
Males,11 Cádiz,Unemployment rate,2016,29.88,2
Males,11 Cádiz,Unemployment rate,2016,32.42,1
Males,11 Cádiz,Employment rate,2016,47.54,4
Males,11 Cádiz,Employment rate,2016,47.69,3
Males,11 Cádiz,Employment rate,2016,46.4,2
Males,11 Cádiz,Employment rate,2016,43.97,1
Males,39 Cantabria,Activity rate,2016,61.66,4
Males,39 Cantabria,Activity rate,2016,62.24,3
Males,39 Cantabria,Activity rate,2016,61.71,2
Males,39 Cantabria,Activity rate,2016,62.12,1
Males,39 Cantabria,Unemployment rate,2016,12.62,4
Males,39 Cantabria,Unemployment rate,2016,12.06,3
Males,39 Cantabria,Unemployment rate,2016,14.17,2
Males,39 Cantabria,Unemployment rate,2016,18.55,1
Males,39 Cantabria,Employment rate,2016,53.88,4
Males,39 Cantabria,Employment rate,2016,54.73,3
Males,39 Cantabria,Employment rate,2016,52.96,2
Males,39 Cantabria,Employment rate,2016,50.59,1
Males,12 Castellón/Castelló,Activity rate,2016,61.85,4
Males,12 Castellón/Castelló,Activity rate,2016,63.26,3
Males,12 Castellón/Castelló,Activity rate,2016,62.64,2
Males,12 Castellón/Castelló,Activity rate,2016,62.45,1
Males,12 Castellón/Castelló,Unemployment rate,2016,14.14,4
Males,12 Castellón/Castelló,Unemployment rate,2016,17.64,3
Males,12 Castellón/Castelló,Unemployment rate,2016,16.44,2
Males,12 Castellón/Castelló,Unemployment rate,2016,18.71,1
Males,12 Castellón/Castelló,Employment rate,2016,53.1,4
Males,12 Castellón/Castelló,Employment rate,2016,52.1,3
Males,12 Castellón/Castelló,Employment rate,2016,52.34,2
Males,12 Castellón/Castelló,Employment rate,2016,50.77,1
Males,13 Ciudad Real,Activity rate,2016,65.82,4
Males,13 Ciudad Real,Activity rate,2016,65.4,3
Males,13 Ciudad Real,Activity rate,2016,65.82,2
Males,13 Ciudad Real,Activity rate,2016,65.19,1
Males,13 Ciudad Real,Unemployment rate,2016,20.98,4
Males,13 Ciudad Real,Unemployment rate,2016,19.36,3
Males,13 Ciudad Real,Unemployment rate,2016,20.33,2
Males,13 Ciudad Real,Unemployment rate,2016,24.52,1
Males,13 Ciudad Real,Employment rate,2016,52.01,4
Males,13 Ciudad Real,Employment rate,2016,52.74,3
Males,13 Ciudad Real,Employment rate,2016,52.44,2
Males,13 Ciudad Real,Employment rate,2016,49.21,1
Males,14 Córdoba,Activity rate,2016,66.38,4
Males,14 Córdoba,Activity rate,2016,66.96,3
Males,14 Córdoba,Activity rate,2016,65.94,2
Males,14 Córdoba,Activity rate,2016,66.03,1
Males,14 Córdoba,Unemployment rate,2016,26.59,4
Males,14 Córdoba,Unemployment rate,2016,29.29,3
Males,14 Córdoba,Unemployment rate,2016,28.4,2
Males,14 Córdoba,Unemployment rate,2016,28.15,1
Males,14 Córdoba,Employment rate,2016,48.73,4
Males,14 Córdoba,Employment rate,2016,47.34,3
Males,14 Córdoba,Employment rate,2016,47.21,2
Males,14 Córdoba,Employment rate,2016,47.44,1
Males,15 Coruña. A,Activity rate,2016,59.95,4
Males,15 Coruña. A,Activity rate,2016,60.15,3
Males,15 Coruña. A,Activity rate,2016,59.96,2
Males,15 Coruña. A,Activity rate,2016,58.94,1
Males,15 Coruña. A,Unemployment rate,2016,13.25,4
Males,15 Coruña. A,Unemployment rate,2016,13.9,3
Males,15 Coruña. A,Unemployment rate,2016,15.42,2
Males,15 Coruña. A,Unemployment rate,2016,15.38,1
Males,15 Coruña. A,Employment rate,2016,52.01,4
Males,15 Coruña. A,Employment rate,2016,51.79,3
Males,15 Coruña. A,Employment rate,2016,50.71,2
Males,15 Coruña. A,Employment rate,2016,49.87,1
Males,16 Cuenca,Activity rate,2016,66.32,4
Males,16 Cuenca,Activity rate,2016,68.66,3
Males,16 Cuenca,Activity rate,2016,65.32,2
Males,16 Cuenca,Activity rate,2016,64.84,1
Males,16 Cuenca,Unemployment rate,2016,11.44,4
Males,16 Cuenca,Unemployment rate,2016,17.8,3
Males,16 Cuenca,Unemployment rate,2016,17.96,2
Males,16 Cuenca,Unemployment rate,2016,19.07,1
Males,16 Cuenca,Employment rate,2016,58.74,4
Males,16 Cuenca,Employment rate,2016,56.44,3
Males,16 Cuenca,Employment rate,2016,53.58,2
Males,16 Cuenca,Employment rate,2016,52.48,1
Males,20 Gipuzkoa,Activity rate,2016,61.85,4
Males,20 Gipuzkoa,Activity rate,2016,63.72,3
Males,20 Gipuzkoa,Activity rate,2016,63.86,2
Males,20 Gipuzkoa,Activity rate,2016,63.25,1
Males,20 Gipuzkoa,Unemployment rate,2016,9.33,4
Males,20 Gipuzkoa,Unemployment rate,2016,8.86,3
Males,20 Gipuzkoa,Unemployment rate,2016,9.32,2
Males,20 Gipuzkoa,Unemployment rate,2016,9.36,1
Males,20 Gipuzkoa,Employment rate,2016,56.08,4
Males,20 Gipuzkoa,Employment rate,2016,58.08,3
Males,20 Gipuzkoa,Employment rate,2016,57.91,2
Males,20 Gipuzkoa,Employment rate,2016,57.33,1
Males,17 Girona,Activity rate,2016,66.27,4
Males,17 Girona,Activity rate,2016,67.48,3
Males,17 Girona,Activity rate,2016,65.95,2
Males,17 Girona,Activity rate,2016,66.1,1
Males,17 Girona,Unemployment rate,2016,14.97,4
Males,17 Girona,Unemployment rate,2016,14.99,3
Males,17 Girona,Unemployment rate,2016,16.4,2
Males,17 Girona,Unemployment rate,2016,17.3,1
Males,17 Girona,Employment rate,2016,56.35,4
Males,17 Girona,Employment rate,2016,57.37,3
Males,17 Girona,Employment rate,2016,55.14,2
Males,17 Girona,Employment rate,2016,54.66,1
Males,18 Granada,Activity rate,2016,63.85,4
Males,18 Granada,Activity rate,2016,63.2,3
Males,18 Granada,Activity rate,2016,66.16,2
Males,18 Granada,Activity rate,2016,65.13,1
Males,18 Granada,Unemployment rate,2016,26.55,4
Males,18 Granada,Unemployment rate,2016,26.06,3
Males,18 Granada,Unemployment rate,2016,29.29,2
Males,18 Granada,Unemployment rate,2016,27.28,1
Males,18 Granada,Employment rate,2016,46.9,4
Males,18 Granada,Employment rate,2016,46.74,3
Males,18 Granada,Employment rate,2016,46.78,2
Males,18 Granada,Employment rate,2016,47.36,1
Males,19 Guadalajara,Activity rate,2016,71.75,4
Males,19 Guadalajara,Activity rate,2016,71.06,3
Males,19 Guadalajara,Activity rate,2016,69.59,2
Males,19 Guadalajara,Activity rate,2016,70.01,1
Males,19 Guadalajara,Unemployment rate,2016,17.4,4
Males,19 Guadalajara,Unemployment rate,2016,17.39,3
Males,19 Guadalajara,Unemployment rate,2016,15.15,2
Males,19 Guadalajara,Unemployment rate,2016,14.02,1
Males,19 Guadalajara,Employment rate,2016,59.27,4
Males,19 Guadalajara,Employment rate,2016,58.71,3
Males,19 Guadalajara,Employment rate,2016,59.05,2
Males,19 Guadalajara,Employment rate,2016,60.2,1
Males,21 Huelva,Activity rate,2016,63.81,4
Males,21 Huelva,Activity rate,2016,63.36,3
Males,21 Huelva,Activity rate,2016,63.04,2
Males,21 Huelva,Activity rate,2016,63.31,1
Males,21 Huelva,Unemployment rate,2016,26.29,4
Males,21 Huelva,Unemployment rate,2016,26.99,3
Males,21 Huelva,Unemployment rate,2016,25.18,2
Males,21 Huelva,Unemployment rate,2016,27.99,1
Males,21 Huelva,Employment rate,2016,47.04,4
Males,21 Huelva,Employment rate,2016,46.26,3
Males,21 Huelva,Employment rate,2016,47.17,2
Males,21 Huelva,Employment rate,2016,45.59,1
Males,22 Huesca,Activity rate,2016,62.23,4
Males,22 Huesca,Activity rate,2016,63.94,3
Males,22 Huesca,Activity rate,2016,62.26,2
Males,22 Huesca,Activity rate,2016,61.76,1
Males,22 Huesca,Unemployment rate,2016,11.25,4
Males,22 Huesca,Unemployment rate,2016,10.42,3
Males,22 Huesca,Unemployment rate,2016,10.47,2
Males,22 Huesca,Unemployment rate,2016,11.37,1
Males,22 Huesca,Employment rate,2016,55.23,4
Males,22 Huesca,Employment rate,2016,57.28,3
Males,22 Huesca,Employment rate,2016,55.74,2
Males,22 Huesca,Employment rate,2016,54.74,1
Males,23 Jaén,Activity rate,2016,62.72,4
Males,23 Jaén,Activity rate,2016,61.99,3
Males,23 Jaén,Activity rate,2016,61.73,2
Males,23 Jaén,Activity rate,2016,61.87,1
Males,23 Jaén,Unemployment rate,2016,25.36,4
Males,23 Jaén,Unemployment rate,2016,28.76,3
Males,23 Jaén,Unemployment rate,2016,30.89,2
Males,23 Jaén,Unemployment rate,2016,26.78,1
Males,23 Jaén,Employment rate,2016,46.82,4
Males,23 Jaén,Employment rate,2016,44.16,3
Males,23 Jaén,Employment rate,2016,42.66,2
Males,23 Jaén,Employment rate,2016,45.3,1
Males,24 León,Activity rate,2016,55.99,4
Males,24 León,Activity rate,2016,57.11,3
Males,24 León,Activity rate,2016,55.9,2
Males,24 León,Activity rate,2016,54.61,1
Males,24 León,Unemployment rate,2016,18.07,4
Males,24 León,Unemployment rate,2016,16,3
Males,24 León,Unemployment rate,2016,19.83,2
Males,24 León,Unemployment rate,2016,20.67,1
Males,24 León,Employment rate,2016,45.87,4
Males,24 León,Employment rate,2016,47.97,3
Males,24 León,Employment rate,2016,44.81,2
Males,24 León,Employment rate,2016,43.32,1
Males,25 Lleida,Activity rate,2016,64.73,4
Males,25 Lleida,Activity rate,2016,65.2,3
Males,25 Lleida,Activity rate,2016,67.47,2
Males,25 Lleida,Activity rate,2016,70.53,1
Males,25 Lleida,Unemployment rate,2016,9.46,4
Males,25 Lleida,Unemployment rate,2016,7.66,3
