sex,provinces,rates,year,total,quarter
Both sexes,37 Salamanca,Unemployment rate,2010,16.14,3
Both sexes,37 Salamanca,Unemployment rate,2010,16.17,2
Both sexes,37 Salamanca,Unemployment rate,2010,16.06,1
Both sexes,37 Salamanca,Employment rate,2010,44.21,4
Both sexes,37 Salamanca,Employment rate,2010,44.56,3
Both sexes,37 Salamanca,Employment rate,2010,45.8,2
Both sexes,37 Salamanca,Employment rate,2010,43.63,1
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2010,61.9,4
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2010,61.71,3
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2010,60.02,2
Both sexes,38 Santa Cruz de Tenerife,Activity rate,2010,60.62,1
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2010,26.01,4
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2010,26.73,3
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2010,26.37,2
Both sexes,38 Santa Cruz de Tenerife,Unemployment rate,2010,26.37,1
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2010,45.8,4
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2010,45.22,3
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2010,44.19,2
Both sexes,38 Santa Cruz de Tenerife,Employment rate,2010,44.64,1
Both sexes,40 Segovia,Activity rate,2010,57.55,4
Both sexes,40 Segovia,Activity rate,2010,59.13,3
Both sexes,40 Segovia,Activity rate,2010,58.08,2
Both sexes,40 Segovia,Activity rate,2010,58.11,1
Both sexes,40 Segovia,Unemployment rate,2010,10.78,4
Both sexes,40 Segovia,Unemployment rate,2010,11.35,3
Both sexes,40 Segovia,Unemployment rate,2010,13.86,2
Both sexes,40 Segovia,Unemployment rate,2010,11.7,1
Both sexes,40 Segovia,Employment rate,2010,51.35,4
Both sexes,40 Segovia,Employment rate,2010,52.42,3
Both sexes,40 Segovia,Employment rate,2010,50.03,2
Both sexes,40 Segovia,Employment rate,2010,51.31,1
Both sexes,41 Sevilla,Activity rate,2010,59.38,4
Both sexes,41 Sevilla,Activity rate,2010,59.01,3
Both sexes,41 Sevilla,Activity rate,2010,59.5,2
Both sexes,41 Sevilla,Activity rate,2010,58.96,1
Both sexes,41 Sevilla,Unemployment rate,2010,24.42,4
Both sexes,41 Sevilla,Unemployment rate,2010,26.64,3
Both sexes,41 Sevilla,Unemployment rate,2010,24.47,2
Both sexes,41 Sevilla,Unemployment rate,2010,25.54,1
Both sexes,41 Sevilla,Employment rate,2010,44.88,4
Both sexes,41 Sevilla,Employment rate,2010,43.29,3
Both sexes,41 Sevilla,Employment rate,2010,44.94,2
Both sexes,41 Sevilla,Employment rate,2010,43.91,1
Both sexes,42 Soria,Activity rate,2010,58.12,4
Both sexes,42 Soria,Activity rate,2010,58.32,3
Both sexes,42 Soria,Activity rate,2010,58.01,2
Both sexes,42 Soria,Activity rate,2010,56.42,1
Both sexes,42 Soria,Unemployment rate,2010,13.55,4
Both sexes,42 Soria,Unemployment rate,2010,11.08,3
Both sexes,42 Soria,Unemployment rate,2010,13.32,2
Both sexes,42 Soria,Unemployment rate,2010,11.55,1
Both sexes,42 Soria,Employment rate,2010,50.24,4
Both sexes,42 Soria,Employment rate,2010,51.85,3
Both sexes,42 Soria,Employment rate,2010,50.29,2
Both sexes,42 Soria,Employment rate,2010,49.9,1
Both sexes,43 Tarragona,Activity rate,2010,62.69,4
Both sexes,43 Tarragona,Activity rate,2010,63.67,3
Both sexes,43 Tarragona,Activity rate,2010,62.22,2
Both sexes,43 Tarragona,Activity rate,2010,60.37,1
Both sexes,43 Tarragona,Unemployment rate,2010,19.71,4
Both sexes,43 Tarragona,Unemployment rate,2010,18.23,3
Both sexes,43 Tarragona,Unemployment rate,2010,18.14,2
Both sexes,43 Tarragona,Unemployment rate,2010,18.09,1
Both sexes,43 Tarragona,Employment rate,2010,50.33,4
Both sexes,43 Tarragona,Employment rate,2010,52.06,3
Both sexes,43 Tarragona,Employment rate,2010,50.93,2
Both sexes,43 Tarragona,Employment rate,2010,49.45,1
Both sexes,44 Teruel,Activity rate,2010,54.31,4
Both sexes,44 Teruel,Activity rate,2010,53.71,3
Both sexes,44 Teruel,Activity rate,2010,54.46,2
Both sexes,44 Teruel,Activity rate,2010,55.14,1
Both sexes,44 Teruel,Unemployment rate,2010,13.39,4
Both sexes,44 Teruel,Unemployment rate,2010,14.02,3
Both sexes,44 Teruel,Unemployment rate,2010,10.37,2
Both sexes,44 Teruel,Unemployment rate,2010,10.7,1
Both sexes,44 Teruel,Employment rate,2010,47.04,4
Both sexes,44 Teruel,Employment rate,2010,46.18,3
Both sexes,44 Teruel,Employment rate,2010,48.81,2
Both sexes,44 Teruel,Employment rate,2010,49.24,1
Both sexes,45 Toledo,Activity rate,2010,59.71,4
Both sexes,45 Toledo,Activity rate,2010,58.42,3
Both sexes,45 Toledo,Activity rate,2010,59.08,2
Both sexes,45 Toledo,Activity rate,2010,60.34,1
Both sexes,45 Toledo,Unemployment rate,2010,23.1,4
Both sexes,45 Toledo,Unemployment rate,2010,20.69,3
Both sexes,45 Toledo,Unemployment rate,2010,21.5,2
Both sexes,45 Toledo,Unemployment rate,2010,21.65,1
Both sexes,45 Toledo,Employment rate,2010,45.91,4
Both sexes,45 Toledo,Employment rate,2010,46.33,3
Both sexes,45 Toledo,Employment rate,2010,46.38,2
Both sexes,45 Toledo,Employment rate,2010,47.27,1
Both sexes,46 Valencia/València,Activity rate,2010,60.88,4
Both sexes,46 Valencia/València,Activity rate,2010,60.36,3
Both sexes,46 Valencia/València,Activity rate,2010,61.47,2
Both sexes,46 Valencia/València,Activity rate,2010,61.15,1
Both sexes,46 Valencia/València,Unemployment rate,2010,20.9,4
Both sexes,46 Valencia/València,Unemployment rate,2010,21.52,3
Both sexes,46 Valencia/València,Unemployment rate,2010,22.89,2
Both sexes,46 Valencia/València,Unemployment rate,2010,21.5,1
Both sexes,46 Valencia/València,Employment rate,2010,48.16,4
Both sexes,46 Valencia/València,Employment rate,2010,47.37,3
Both sexes,46 Valencia/València,Employment rate,2010,47.4,2
Both sexes,46 Valencia/València,Employment rate,2010,48,1
Both sexes,47 Valladolid,Activity rate,2010,59.6,4
Both sexes,47 Valladolid,Activity rate,2010,59.92,3
Both sexes,47 Valladolid,Activity rate,2010,59.23,2
Both sexes,47 Valladolid,Activity rate,2010,58.96,1
Both sexes,47 Valladolid,Unemployment rate,2010,14.38,4
Both sexes,47 Valladolid,Unemployment rate,2010,15.05,3
Both sexes,47 Valladolid,Unemployment rate,2010,15.83,2
Both sexes,47 Valladolid,Unemployment rate,2010,15,1
Both sexes,47 Valladolid,Employment rate,2010,51.03,4
Both sexes,47 Valladolid,Employment rate,2010,50.9,3
Both sexes,47 Valladolid,Employment rate,2010,49.85,2
Both sexes,47 Valladolid,Employment rate,2010,50.11,1
Both sexes,49 Zamora,Activity rate,2010,49.23,4
Both sexes,49 Zamora,Activity rate,2010,50.68,3
Both sexes,49 Zamora,Activity rate,2010,49.9,2
Both sexes,49 Zamora,Activity rate,2010,46.81,1
Both sexes,49 Zamora,Unemployment rate,2010,16.7,4
Both sexes,49 Zamora,Unemployment rate,2010,16.72,3
Both sexes,49 Zamora,Unemployment rate,2010,18.38,2
Both sexes,49 Zamora,Unemployment rate,2010,16.69,1
Both sexes,49 Zamora,Employment rate,2010,41.01,4
Both sexes,49 Zamora,Employment rate,2010,42.21,3
Both sexes,49 Zamora,Employment rate,2010,40.73,2
Both sexes,49 Zamora,Employment rate,2010,39,1
Both sexes,50 Zaragoza,Activity rate,2010,59.31,4
Both sexes,50 Zaragoza,Activity rate,2010,59.2,3
Both sexes,50 Zaragoza,Activity rate,2010,59.55,2
Both sexes,50 Zaragoza,Activity rate,2010,60.27,1
Both sexes,50 Zaragoza,Unemployment rate,2010,17.52,4
Both sexes,50 Zaragoza,Unemployment rate,2010,14.33,3
Both sexes,50 Zaragoza,Unemployment rate,2010,15.18,2
Both sexes,50 Zaragoza,Unemployment rate,2010,16.18,1
Both sexes,50 Zaragoza,Employment rate,2010,48.92,4
Both sexes,50 Zaragoza,Employment rate,2010,50.72,3
Both sexes,50 Zaragoza,Employment rate,2010,50.51,2
Both sexes,50 Zaragoza,Employment rate,2010,50.52,1
Both sexes,51 Ceuta,Activity rate,2010,55.98,4
Both sexes,51 Ceuta,Activity rate,2010,55.47,3
Both sexes,51 Ceuta,Activity rate,2010,56.91,2
Both sexes,51 Ceuta,Activity rate,2010,58.14,1
Both sexes,51 Ceuta,Unemployment rate,2010,24.83,4
Both sexes,51 Ceuta,Unemployment rate,2010,21.98,3
Both sexes,51 Ceuta,Unemployment rate,2010,26.08,2
Both sexes,51 Ceuta,Unemployment rate,2010,22.79,1
Both sexes,51 Ceuta,Employment rate,2010,42.08,4
Both sexes,51 Ceuta,Employment rate,2010,43.28,3
Both sexes,51 Ceuta,Employment rate,2010,42.07,2
Both sexes,51 Ceuta,Employment rate,2010,44.89,1
Both sexes,52 Melilla,Activity rate,2010,54.36,4
Both sexes,52 Melilla,Activity rate,2010,54.41,3
Both sexes,52 Melilla,Activity rate,2010,52.97,2
Both sexes,52 Melilla,Activity rate,2010,54.73,1
Both sexes,52 Melilla,Unemployment rate,2010,24.46,4
Both sexes,52 Melilla,Unemployment rate,2010,23.49,3
Both sexes,52 Melilla,Unemployment rate,2010,23.38,2
Both sexes,52 Melilla,Unemployment rate,2010,19.76,1
Both sexes,52 Melilla,Employment rate,2010,41.07,4
Both sexes,52 Melilla,Employment rate,2010,41.63,3
Both sexes,52 Melilla,Employment rate,2010,40.58,2
Both sexes,52 Melilla,Employment rate,2010,43.91,1
Males,National Total,Activity rate,2010,67.76,4
Males,National Total,Activity rate,2010,68.35,3
Males,National Total,Activity rate,2010,68.46,2
Males,National Total,Activity rate,2010,68.02,1
Males,National Total,Unemployment rate,2010,19.8,4
Males,National Total,Unemployment rate,2010,19.12,3
Males,National Total,Unemployment rate,2010,19.56,2
Males,National Total,Unemployment rate,2010,19.8,1
Males,National Total,Employment rate,2010,54.35,4
Males,National Total,Employment rate,2010,55.29,3
Males,National Total,Employment rate,2010,55.07,2
Males,National Total,Employment rate,2010,54.55,1
Males,02 Albacete,Activity rate,2010,68,4
Males,02 Albacete,Activity rate,2010,67.1,3
Males,02 Albacete,Activity rate,2010,68.27,2
Males,02 Albacete,Activity rate,2010,67.28,1
Males,02 Albacete,Unemployment rate,2010,21.11,4
Males,02 Albacete,Unemployment rate,2010,21.11,3
Males,02 Albacete,Unemployment rate,2010,24.59,2
Males,02 Albacete,Unemployment rate,2010,22.32,1
Males,02 Albacete,Employment rate,2010,53.64,4
Males,02 Albacete,Employment rate,2010,52.94,3
Males,02 Albacete,Employment rate,2010,51.48,2
Males,02 Albacete,Employment rate,2010,52.27,1
Males,03 Alicante/Alacant,Activity rate,2010,65.05,4
Males,03 Alicante/Alacant,Activity rate,2010,66.68,3
Males,03 Alicante/Alacant,Activity rate,2010,66.56,2
Males,03 Alicante/Alacant,Activity rate,2010,65.69,1
Males,03 Alicante/Alacant,Unemployment rate,2010,24.57,4
Males,03 Alicante/Alacant,Unemployment rate,2010,24.22,3
Males,03 Alicante/Alacant,Unemployment rate,2010,24.41,2
Males,03 Alicante/Alacant,Unemployment rate,2010,23.88,1
Males,03 Alicante/Alacant,Employment rate,2010,49.07,4
Males,03 Alicante/Alacant,Employment rate,2010,50.53,3
Males,03 Alicante/Alacant,Employment rate,2010,50.31,2
Males,03 Alicante/Alacant,Employment rate,2010,50,1
Males,04 Almería,Activity rate,2010,70.92,4
Males,04 Almería,Activity rate,2010,69.74,3
Males,04 Almería,Activity rate,2010,70.37,2
Males,04 Almería,Activity rate,2010,72.15,1
Males,04 Almería,Unemployment rate,2010,25.84,4
Males,04 Almería,Unemployment rate,2010,24.28,3
Males,04 Almería,Unemployment rate,2010,30.95,2
Males,04 Almería,Unemployment rate,2010,32.76,1
Males,04 Almería,Employment rate,2010,52.6,4
Males,04 Almería,Employment rate,2010,52.81,3
Males,04 Almería,Employment rate,2010,48.59,2
Males,04 Almería,Employment rate,2010,48.51,1
Males,01 Araba/Álava,Activity rate,2010,69.29,4
Males,01 Araba/Álava,Activity rate,2010,68.7,3
Males,01 Araba/Álava,Activity rate,2010,70.1,2
Males,01 Araba/Álava,Activity rate,2010,68.27,1
Males,01 Araba/Álava,Unemployment rate,2010,11.1,4
Males,01 Araba/Álava,Unemployment rate,2010,9.25,3
Males,01 Araba/Álava,Unemployment rate,2010,11.06,2
Males,01 Araba/Álava,Unemployment rate,2010,12.98,1
Males,01 Araba/Álava,Employment rate,2010,61.6,4
Males,01 Araba/Álava,Employment rate,2010,62.34,3
Males,01 Araba/Álava,Employment rate,2010,62.35,2
Males,01 Araba/Álava,Employment rate,2010,59.41,1
Males,33 Asturias,Activity rate,2010,57.95,4
Males,33 Asturias,Activity rate,2010,59.38,3
Males,33 Asturias,Activity rate,2010,58.95,2
Males,33 Asturias,Activity rate,2010,58.96,1
Males,33 Asturias,Unemployment rate,2010,15.53,4
Males,33 Asturias,Unemployment rate,2010,13.33,3
Males,33 Asturias,Unemployment rate,2010,15.59,2
Males,33 Asturias,Unemployment rate,2010,16.18,1
Males,33 Asturias,Employment rate,2010,48.95,4
Males,33 Asturias,Employment rate,2010,51.47,3
Males,33 Asturias,Employment rate,2010,49.76,2
Males,33 Asturias,Employment rate,2010,49.42,1
Males,05 Ávila,Activity rate,2010,60.83,4
Males,05 Ávila,Activity rate,2010,61.89,3
Males,05 Ávila,Activity rate,2010,61.39,2
Males,05 Ávila,Activity rate,2010,62.02,1
Males,05 Ávila,Unemployment rate,2010,20.18,4
Males,05 Ávila,Unemployment rate,2010,18.67,3
Males,05 Ávila,Unemployment rate,2010,22.8,2
Males,05 Ávila,Unemployment rate,2010,25.02,1
Males,05 Ávila,Employment rate,2010,48.56,4
Males,05 Ávila,Employment rate,2010,50.34,3
Males,05 Ávila,Employment rate,2010,47.39,2
Males,05 Ávila,Employment rate,2010,46.51,1
Males,06 Badajoz,Activity rate,2010,65.66,4
Males,06 Badajoz,Activity rate,2010,65.5,3
Males,06 Badajoz,Activity rate,2010,66.35,2
Males,06 Badajoz,Activity rate,2010,64.38,1
Males,06 Badajoz,Unemployment rate,2010,22.89,4
Males,06 Badajoz,Unemployment rate,2010,19.92,3
Males,06 Badajoz,Unemployment rate,2010,19.92,2
Males,06 Badajoz,Unemployment rate,2010,21.08,1
Males,06 Badajoz,Employment rate,2010,50.63,4
Males,06 Badajoz,Employment rate,2010,52.46,3
Males,06 Badajoz,Employment rate,2010,53.13,2
Males,06 Badajoz,Employment rate,2010,50.81,1
Males,07 Balears. Illes,Activity rate,2010,71.47,4
Males,07 Balears. Illes,Activity rate,2010,74.76,3
Males,07 Balears. Illes,Activity rate,2010,74.43,2
Males,07 Balears. Illes,Activity rate,2010,70.94,1
Males,07 Balears. Illes,Unemployment rate,2010,22.9,4
Males,07 Balears. Illes,Unemployment rate,2010,18.36,3
Males,07 Balears. Illes,Unemployment rate,2010,20.01,2
Males,07 Balears. Illes,Unemployment rate,2010,22.04,1
Males,07 Balears. Illes,Employment rate,2010,55.1,4
Males,07 Balears. Illes,Employment rate,2010,61.03,3
Males,07 Balears. Illes,Employment rate,2010,59.53,2
Males,07 Balears. Illes,Employment rate,2010,55.3,1
Males,08 Barcelona,Activity rate,2010,71.03,4
Males,08 Barcelona,Activity rate,2010,72.13,3
Males,08 Barcelona,Activity rate,2010,71.32,2
Males,08 Barcelona,Activity rate,2010,71.25,1
Males,08 Barcelona,Unemployment rate,2010,19.32,4
Males,08 Barcelona,Unemployment rate,2010,18.2,3
Males,08 Barcelona,Unemployment rate,2010,18.16,2
Males,08 Barcelona,Unemployment rate,2010,18.97,1
Males,08 Barcelona,Employment rate,2010,57.3,4
Males,08 Barcelona,Employment rate,2010,59,3
Males,08 Barcelona,Employment rate,2010,58.37,2
Males,08 Barcelona,Employment rate,2010,57.73,1
Males,48 Bizkaia,Activity rate,2010,64.56,4
Males,48 Bizkaia,Activity rate,2010,64.63,3
Males,48 Bizkaia,Activity rate,2010,66.49,2
Males,48 Bizkaia,Activity rate,2010,64.31,1
Males,48 Bizkaia,Unemployment rate,2010,12.87,4
Males,48 Bizkaia,Unemployment rate,2010,11.43,3
Males,48 Bizkaia,Unemployment rate,2010,11.3,2
Males,48 Bizkaia,Unemployment rate,2010,11.05,1
Males,48 Bizkaia,Employment rate,2010,56.26,4
Males,48 Bizkaia,Employment rate,2010,57.24,3
Males,48 Bizkaia,Employment rate,2010,58.97,2
Males,48 Bizkaia,Employment rate,2010,57.2,1
Males,09 Burgos,Activity rate,2010,67.5,4
Males,09 Burgos,Activity rate,2010,66.68,3
Males,09 Burgos,Activity rate,2010,67.01,2
Males,09 Burgos,Activity rate,2010,66.45,1
Males,09 Burgos,Unemployment rate,2010,15.29,4
Males,09 Burgos,Unemployment rate,2010,11.96,3
Males,09 Burgos,Unemployment rate,2010,14.45,2
Males,09 Burgos,Unemployment rate,2010,14.42,1
Males,09 Burgos,Employment rate,2010,57.19,4
Males,09 Burgos,Employment rate,2010,58.7,3
Males,09 Burgos,Employment rate,2010,57.33,2
Males,09 Burgos,Employment rate,2010,56.87,1
Males,10 Cáceres,Activity rate,2010,60.96,4
Males,10 Cáceres,Activity rate,2010,62.75,3
Males,10 Cáceres,Activity rate,2010,63.05,2
Males,10 Cáceres,Activity rate,2010,60.26,1
Males,10 Cáceres,Unemployment rate,2010,19.07,4
Males,10 Cáceres,Unemployment rate,2010,19.8,3
Males,10 Cáceres,Unemployment rate,2010,20.11,2
Males,10 Cáceres,Unemployment rate,2010,20.74,1
Males,10 Cáceres,Employment rate,2010,49.33,4
Males,10 Cáceres,Employment rate,2010,50.33,3
Males,10 Cáceres,Employment rate,2010,50.37,2
Males,10 Cáceres,Employment rate,2010,47.76,1
Males,11 Cádiz,Activity rate,2010,64.89,4
Males,11 Cádiz,Activity rate,2010,67.02,3
Males,11 Cádiz,Activity rate,2010,66.48,2
Males,11 Cádiz,Activity rate,2010,66.83,1
Males,11 Cádiz,Unemployment rate,2010,29.65,4
Males,11 Cádiz,Unemployment rate,2010,27.41,3
Males,11 Cádiz,Unemployment rate,2010,28.02,2
Males,11 Cádiz,Unemployment rate,2010,28.91,1
Males,11 Cádiz,Employment rate,2010,45.65,4
Males,11 Cádiz,Employment rate,2010,48.65,3
Males,11 Cádiz,Employment rate,2010,47.85,2
Males,11 Cádiz,Employment rate,2010,47.51,1
Males,39 Cantabria,Activity rate,2010,63.35,4
Males,39 Cantabria,Activity rate,2010,63.33,3
Males,39 Cantabria,Activity rate,2010,65.23,2
Males,39 Cantabria,Activity rate,2010,64.47,1
Males,39 Cantabria,Unemployment rate,2010,13.12,4
Males,39 Cantabria,Unemployment rate,2010,11.81,3
Males,39 Cantabria,Unemployment rate,2010,12.7,2
Males,39 Cantabria,Unemployment rate,2010,13.03,1
Males,39 Cantabria,Employment rate,2010,55.04,4
Males,39 Cantabria,Employment rate,2010,55.85,3
Males,39 Cantabria,Employment rate,2010,56.95,2
Males,39 Cantabria,Employment rate,2010,56.07,1
Males,12 Castellón/Castelló,Activity rate,2010,69.61,4
Males,12 Castellón/Castelló,Activity rate,2010,70.61,3
Males,12 Castellón/Castelló,Activity rate,2010,69.75,2
Males,12 Castellón/Castelló,Activity rate,2010,69.46,1
Males,12 Castellón/Castelló,Unemployment rate,2010,23.01,4
Males,12 Castellón/Castelló,Unemployment rate,2010,23.22,3
Males,12 Castellón/Castelló,Unemployment rate,2010,25.62,2
Males,12 Castellón/Castelló,Unemployment rate,2010,23.8,1
Males,12 Castellón/Castelló,Employment rate,2010,53.59,4
Males,12 Castellón/Castelló,Employment rate,2010,54.22,3
Males,12 Castellón/Castelló,Employment rate,2010,51.88,2
Males,12 Castellón/Castelló,Employment rate,2010,52.93,1
Males,13 Ciudad Real,Activity rate,2010,66.38,4
Males,13 Ciudad Real,Activity rate,2010,67.51,3
Males,13 Ciudad Real,Activity rate,2010,68.97,2
Males,13 Ciudad Real,Activity rate,2010,68.02,1
Males,13 Ciudad Real,Unemployment rate,2010,18.36,4
Males,13 Ciudad Real,Unemployment rate,2010,16.57,3
Males,13 Ciudad Real,Unemployment rate,2010,20.11,2
Males,13 Ciudad Real,Unemployment rate,2010,21.83,1
Males,13 Ciudad Real,Employment rate,2010,54.2,4
Males,13 Ciudad Real,Employment rate,2010,56.32,3
Males,13 Ciudad Real,Employment rate,2010,55.1,2
Males,13 Ciudad Real,Employment rate,2010,53.17,1
Males,14 Córdoba,Activity rate,2010,67.45,4
Males,14 Córdoba,Activity rate,2010,67.46,3
Males,14 Córdoba,Activity rate,2010,67.71,2
Males,14 Córdoba,Activity rate,2010,66.79,1
Males,14 Córdoba,Unemployment rate,2010,25.33,4
Males,14 Córdoba,Unemployment rate,2010,27,3
Males,14 Córdoba,Unemployment rate,2010,25.32,2
Males,14 Córdoba,Unemployment rate,2010,21,1
Males,14 Córdoba,Employment rate,2010,50.36,4
Males,14 Córdoba,Employment rate,2010,49.25,3
Males,14 Córdoba,Employment rate,2010,50.57,2
Males,14 Córdoba,Employment rate,2010,52.76,1
Males,15 Coruña. A,Activity rate,2010,61.63,4
Males,15 Coruña. A,Activity rate,2010,62.34,3
Males,15 Coruña. A,Activity rate,2010,61.78,2
Males,15 Coruña. A,Activity rate,2010,61.65,1
Males,15 Coruña. A,Unemployment rate,2010,14.04,4
Males,15 Coruña. A,Unemployment rate,2010,12.96,3
Males,15 Coruña. A,Unemployment rate,2010,13.08,2
Males,15 Coruña. A,Unemployment rate,2010,12.34,1
Males,15 Coruña. A,Employment rate,2010,52.98,4
Males,15 Coruña. A,Employment rate,2010,54.26,3
Males,15 Coruña. A,Employment rate,2010,53.7,2
Males,15 Coruña. A,Employment rate,2010,54.04,1
Males,16 Cuenca,Activity rate,2010,65.34,4
Males,16 Cuenca,Activity rate,2010,64.44,3
Males,16 Cuenca,Activity rate,2010,62.63,2
Males,16 Cuenca,Activity rate,2010,63.32,1
Males,16 Cuenca,Unemployment rate,2010,18.45,4
Males,16 Cuenca,Unemployment rate,2010,17.34,3
Males,16 Cuenca,Unemployment rate,2010,13.78,2
Males,16 Cuenca,Unemployment rate,2010,14.94,1
Males,16 Cuenca,Employment rate,2010,53.29,4
Males,16 Cuenca,Employment rate,2010,53.27,3
Males,16 Cuenca,Employment rate,2010,54,2
Males,16 Cuenca,Employment rate,2010,53.86,1
Males,20 Gipuzkoa,Activity rate,2010,64.41,4
Males,20 Gipuzkoa,Activity rate,2010,65.89,3
Males,20 Gipuzkoa,Activity rate,2010,65.14,2
Males,20 Gipuzkoa,Activity rate,2010,65.46,1
Males,20 Gipuzkoa,Unemployment rate,2010,6.8,4
Males,20 Gipuzkoa,Unemployment rate,2010,8.12,3
Males,20 Gipuzkoa,Unemployment rate,2010,7.01,2
Males,20 Gipuzkoa,Unemployment rate,2010,8.65,1
Males,20 Gipuzkoa,Employment rate,2010,60.03,4
Males,20 Gipuzkoa,Employment rate,2010,60.54,3
Males,20 Gipuzkoa,Employment rate,2010,60.57,2
Males,20 Gipuzkoa,Employment rate,2010,59.8,1
Males,17 Girona,Activity rate,2010,71.95,4
Males,17 Girona,Activity rate,2010,73.93,3
Males,17 Girona,Activity rate,2010,73.66,2
Males,17 Girona,Activity rate,2010,72.4,1
Males,17 Girona,Unemployment rate,2010,19.28,4
Males,17 Girona,Unemployment rate,2010,15.81,3
Males,17 Girona,Unemployment rate,2010,18.11,2
Males,17 Girona,Unemployment rate,2010,22.81,1
Males,17 Girona,Employment rate,2010,58.08,4
Males,17 Girona,Employment rate,2010,62.24,3
Males,17 Girona,Employment rate,2010,60.32,2
Males,17 Girona,Employment rate,2010,55.89,1
Males,18 Granada,Activity rate,2010,65.4,4
Males,18 Granada,Activity rate,2010,64.5,3
Males,18 Granada,Activity rate,2010,65.09,2
Males,18 Granada,Activity rate,2010,64.88,1
Males,18 Granada,Unemployment rate,2010,27.52,4
Males,18 Granada,Unemployment rate,2010,28.27,3
Males,18 Granada,Unemployment rate,2010,28.47,2
Males,18 Granada,Unemployment rate,2010,26.02,1
Males,18 Granada,Employment rate,2010,47.4,4
Males,18 Granada,Employment rate,2010,46.27,3
Males,18 Granada,Employment rate,2010,46.56,2
Males,18 Granada,Employment rate,2010,47.99,1
Males,19 Guadalajara,Activity rate,2010,69.79,4
Males,19 Guadalajara,Activity rate,2010,74.23,3
Males,19 Guadalajara,Activity rate,2010,74.59,2
Males,19 Guadalajara,Activity rate,2010,74.18,1
Males,19 Guadalajara,Unemployment rate,2010,18.57,4
Males,19 Guadalajara,Unemployment rate,2010,13.87,3
Males,19 Guadalajara,Unemployment rate,2010,13.71,2
Males,19 Guadalajara,Unemployment rate,2010,18.36,1
Males,19 Guadalajara,Employment rate,2010,56.83,4
Males,19 Guadalajara,Employment rate,2010,63.94,3
Males,19 Guadalajara,Employment rate,2010,64.37,2
Males,19 Guadalajara,Employment rate,2010,60.57,1
Males,21 Huelva,Activity rate,2010,66.68,4
Males,21 Huelva,Activity rate,2010,68.18,3
Males,21 Huelva,Activity rate,2010,67.16,2
Males,21 Huelva,Activity rate,2010,66.35,1
Males,21 Huelva,Unemployment rate,2010,29.4,4
Males,21 Huelva,Unemployment rate,2010,30.18,3
Males,21 Huelva,Unemployment rate,2010,24.37,2
Males,21 Huelva,Unemployment rate,2010,26.2,1
Males,21 Huelva,Employment rate,2010,47.08,4
Males,21 Huelva,Employment rate,2010,47.6,3
Males,21 Huelva,Employment rate,2010,50.79,2
Males,21 Huelva,Employment rate,2010,48.96,1
Males,22 Huesca,Activity rate,2010,66.3,4
Males,22 Huesca,Activity rate,2010,66.77,3
Males,22 Huesca,Activity rate,2010,64.59,2
Males,22 Huesca,Activity rate,2010,65.31,1
Males,22 Huesca,Unemployment rate,2010,12.19,4
Males,22 Huesca,Unemployment rate,2010,10.64,3
Males,22 Huesca,Unemployment rate,2010,12.12,2
Males,22 Huesca,Unemployment rate,2010,10.64,1
Males,22 Huesca,Employment rate,2010,58.21,4
Males,22 Huesca,Employment rate,2010,59.66,3
Males,22 Huesca,Employment rate,2010,56.76,2
Males,22 Huesca,Employment rate,2010,58.36,1
Males,23 Jaén,Activity rate,2010,64.58,4
Males,23 Jaén,Activity rate,2010,63.42,3
Males,23 Jaén,Activity rate,2010,63.55,2
Males,23 Jaén,Activity rate,2010,64.2,1
Males,23 Jaén,Unemployment rate,2010,21.07,4
Males,23 Jaén,Unemployment rate,2010,22.11,3
Males,23 Jaén,Unemployment rate,2010,23.77,2
Males,23 Jaén,Unemployment rate,2010,16.59,1
Males,23 Jaén,Employment rate,2010,50.97,4
Males,23 Jaén,Employment rate,2010,49.4,3
Males,23 Jaén,Employment rate,2010,48.45,2
Males,23 Jaén,Employment rate,2010,53.55,1
Males,24 León,Activity rate,2010,56.71,4
Males,24 León,Activity rate,2010,58.64,3
Males,24 León,Activity rate,2010,58.78,2
Males,24 León,Activity rate,2010,58.19,1
Males,24 León,Unemployment rate,2010,15.49,4
Males,24 León,Unemployment rate,2010,13.42,3
Males,24 León,Unemployment rate,2010,13.62,2
Males,24 León,Unemployment rate,2010,16.03,1
Males,24 León,Employment rate,2010,47.93,4
Males,24 León,Employment rate,2010,50.77,3
Males,24 León,Employment rate,2010,50.77,2
Males,24 León,Employment rate,2010,48.86,1
Males,25 Lleida,Activity rate,2010,66.81,4
Males,25 Lleida,Activity rate,2010,66.7,3
Males,25 Lleida,Activity rate,2010,70.33,2
Males,25 Lleida,Activity rate,2010,69.79,1
Males,25 Lleida,Unemployment rate,2010,13.67,4
Males,25 Lleida,Unemployment rate,2010,14.08,3
